timestamp,engagement,impressions,reach,saved,id,like_count
2019-06-16 00:07:05,80,2210,1860,1,17898189262330327,78
2019-06-17 01:54:07,127,2950,2369,2,18046800157138574,118
2019-06-18 00:55:06,42,1073,826,4,17862804517421329,37
2019-06-18 20:18:09,99,1693,1382,0,17980375531257460,96
2019-06-19 23:58:05,72,1603,1320,2,18007324834216989,68
2019-06-20 22:43:06,140,2193,1779,1,18047430979191743,130
2019-06-22 01:33:22,97,1537,1138,3,18060058147119914,92
2019-06-23 00:07:05,71,1810,1456,1,17918877487305543,69
2019-06-25 00:55:04,132,2147,1758,2,17907789118316003,126
2019-06-25 20:18:04,64,1254,979,2,18045722749178786,57
2019-06-26 23:58:06,47,1211,1029,1,18036395314168027,44
2019-06-27 22:43:07,49,1261,1003,1,18061397518105095,46
2019-06-29 01:32:07,114,2601,2093,2,18002394106238266,101
2019-06-30 00:07:06,62,1736,1460,4,18050109850189170,55
2019-07-01 01:54:14,50,1477,1166,0,17868438676411705,50
2019-07-02 00:55:03,85,1964,1597,0,18046229572157061,82
2019-07-02 20:18:10,128,2563,2118,6,17878173271386217,119
2019-07-03 23:58:28,95,1819,1487,5,17847045649492118,84
2019-07-04 22:43:14,38,956,746,1,18080380831027996,35
2019-07-06 01:32:06,99,1947,1597,4,18058397566127533,90
2019-07-07 00:07:03,40,1830,1430,3,18048198565147001,37
2019-07-08 01:54:07,62,1497,1203,1,18082272361012930,60
2019-07-09 00:55:16,32,856,643,0,17867081338427271,27
2019-07-09 20:18:06,69,1591,1314,1,17898606160347581,64
2019-07-10 23:58:32,42,1137,914,1,17900139634344041,40
2019-07-11 16:52:45,114,3951,3045,6,18054305458092202,106
2019-07-11 22:43:05,85,1589,1324,4,17848929751498146,79
2019-07-13 01:32:10,39,1077,895,0,17890735750366015,35
2019-07-15 01:54:07,76,2030,1623,8,17865075715436285,62
2019-07-16 00:55:11,66,1232,998,3,18065120578115038,60
2019-07-16 20:18:07,54,1297,1048,1,17854091656474243,51
2019-07-18 00:38:07,74,1370,1024,0,18085077385024087,71
2019-07-18 19:23:03,45,1226,979,1,17888091337375150,41
2019-07-20 01:04:07,64,1497,1258,2,17895500563361701,55
2019-07-20 20:31:10,55,1536,1234,1,17892297463367589,51
2019-07-21 22:52:10,88,2313,1880,1,18069318823128424,83
2019-07-22 15:45:04,66,1277,1014,1,18007292020233151,64
2019-07-23 17:04:06,252,3556,2967,17,17990400052250022,227
2019-07-25 00:38:08,64,1191,961,1,18050541199157124,58
2019-07-25 20:23:05,54,1095,881,0,17852266447495799,51
2019-07-27 01:04:06,92,1636,1301,1,18007198813243392,83
2019-07-27 20:31:16,133,2696,2193,8,17853791638495564,118
2019-07-28 22:52:08,43,1578,1277,0,18059335921081079,41
2019-07-29 15:45:22,74,1678,1398,3,17890406425375408,69
2019-07-30 17:04:06,75,1352,1083,1,18088270582047522,71
2019-08-01 00:38:06,132,2281,1855,6,17919983545310407,123
2019-08-02 00:57:03,229,2905,2332,11,18089103715045023,209
2019-08-03 01:04:08,154,2728,2161,4,17851236655507383,147
2019-08-03 20:31:08,95,1795,1434,0,18059929819095346,90
2019-08-03 20:38:36,67,1630,1309,1,18010553989234201,63
2019-08-04 22:54:05,286,5134,3948,30,18087865330021655,238
2019-08-05 15:45:04,64,1077,816,1,18025160149203027,59
2019-08-06 17:04:07,72,1383,1107,0,17873939449426234,69
2019-08-08 00:38:06,63,1315,1048,0,17855274421499409,61
2019-08-09 00:57:05,197,2886,2344,8,17986181560271477,181
2019-08-10 01:06:09,101,1780,1398,3,17847669589545555,97
2019-08-10 20:31:06,46,1399,1098,2,18071849476103410,43
2019-08-11 22:52:06,454,6995,5792,49,17859926788472495,392
2019-08-12 15:45:06,33,909,738,0,17852808178510180,33
2019-08-13 17:04:07,45,1206,975,0,18092910868027076,42
2019-08-15 00:38:08,46,1165,872,1,17874813736422292,42
2019-08-16 00:57:20,86,1610,1295,1,18091780927055565,83
2019-08-17 01:04:07,272,4004,3081,12,17859156634486743,237
2019-08-17 20:31:06,82,1673,1314,1,18083990296075953,80
2019-08-18 22:52:06,114,1858,1446,8,17881600165408838,104
2019-08-19 15:45:19,76,1937,1586,3,17871974452441399,71
2019-08-20 17:04:13,72,1094,810,4,17865283351461663,65
2019-08-22 00:38:08,38,1207,966,0,18013569334240319,37
2019-08-23 00:57:18,110,1877,1503,8,17972448784302952,101
2019-08-24 01:04:19,82,1597,1254,5,18049681885170716,72
2019-08-24 20:31:04,112,2362,1887,10,17995905466261367,97
2019-08-25 22:52:06,265,4244,3499,23,17867960542457605,234
2019-08-26 15:45:03,119,1931,1599,6,18090885907064436,105
2019-08-27 17:04:07,45,1139,920,0,17925904459313089,44
2019-08-29 00:38:08,72,1546,1258,4,17874237724441001,67
2019-08-30 00:57:38,70,1812,1462,0,18066123175093686,66
2019-08-30 20:16:13,56,858,660,4,18065105545133049,51
2019-08-31 20:31:05,62,1560,1251,2,17856813967509787,59
2019-09-01 22:52:09,133,2099,1753,10,17843951098618605,123
2019-09-03 17:04:08,95,1727,1404,9,17857123045520108,83
2019-09-06 00:57:04,46,1294,996,5,17850886990560569,37
2019-09-07 01:04:06,155,2527,1967,1,17905361440363299,138
2019-09-07 20:31:04,107,2019,1648,3,18099292390038132,102
2019-09-08 22:52:09,171,2429,1951,12,17851237576576631,155
2019-09-09 15:45:20,219,4002,3418,12,17915096749341443,203
2019-09-10 17:04:15,61,1095,864,1,17871956902453602,59
2019-09-12 00:38:15,50,1288,1046,1,17843855956630994,48
2019-09-13 00:57:20,57,1834,1497,1,18069181486091596,55
2019-09-14 01:04:57,87,1804,1424,5,17894275921384147,78
2019-09-14 20:31:13,47,1384,1134,0,18099331384058999,46
2019-09-15 22:52:09,202,3176,2454,11,18075810949122427,187
2019-09-16 15:45:42,71,1530,1260,4,17865395935482791,63
2019-09-17 17:04:06,44,900,726,2,18100520470038394,41
2019-09-18 19:23:37,44,1041,844,0,18055362448173931,42
2019-09-20 00:57:07,103,2490,2124,5,18021463672227534,96
2019-09-21 01:04:16,47,1094,810,3,18081650977103857,42
2019-09-21 20:31:23,58,1896,1505,5,17925461323325721,52
2019-09-22 22:52:07,147,2608,2141,11,18102793507050522,134
2019-09-23 15:45:19,36,832,656,0,17891953969400236,35
2019-09-24 17:04:27,98,2531,2046,2,18071445424082465,90
2019-09-25 18:44:06,53,1454,1194,5,18020234569240353,46
2019-09-26 17:41:57,121,2392,1941,3,17858060266550471,112
2019-09-30 18:21:39,78,1681,1368,5,17859003490547765,68
2019-10-02 17:44:23,138,1612,1318,0,17964564394293625,116
2019-10-08 20:09:25,56,867,693,0,18032803363216401,37
